SYS_Obs,SYS_Time,SYS_Date,SYS_configName,SYS_configAuthor,USERDEF_remark,USERDEF_Bar_code,USERDEF,USERDEF_1,PORO_gsw,PORO_gbw,PORO_gtw,PORO_E_apparent,PORO_VPcham,PORO_VPref,PORO_VPleaf,PORO_VPDleaf,PORO_H2O_r,PORO_H2O_s,PORO_H2O_leaf,PORO_leaf_area,PORO_leaf_width,FLUORO_flashID,FLUORO_Fo,FLUORO_Fm,FLUORO_FvFm,FLUORO_Fs,FLUORO_Fm_1,FLUORO_PhiPS2,FLUORO_PS21,FLUORO_abs,FLUORO_ETR,FLUORO_TRANS,SENSOR_rh_s,SENSOR_rh_r,SENSOR_Tref,SENSOR_Tmeas,SENSOR_Tleaf,SENSOR_P_atm,SENSOR_flow,SENSOR_flow_s,SENSOR_leak_pct,SENSOR_Qamb,SENSOR_batt,LEAF_ANGLE_pitch,LEAF_ANGLE_roll,LEAF_ANGLE_heading,LEAF_ANGLE_angle_inc_leaf,LEAF_ANGLE_direct_pct,LEAF_ANGLE_slope_leaf,LEAF_ANGLE_az_leaf,LEAF_ANGLE_dec_solar,LEAF_ANGLE_az_solar,LEAF_ANGLE_zenith_solar,GPS_gps_time,GPS_gps_date,GPS_latitude,GPS_longitude,GPS_altitude,GPS_gps_sats,GPS_gps_HDOP,MATCH_match_time,MATCH_match_date,MATCH_rh_adj,MATCH_type,STABILITY_gsw1sec,STABILITY_gsw2sec,STABILITY_gsw4sec,STABILITY_flr1sec,STABILITY_flr2sec,STABILITY_flr4sec,P_CONFIG_auto,P_CONFIG_flow_set,P_CONFIG_gsw_limit,P_CONFIG_gsw_period,P_CONFIG_aw,P_CONFIG_Bla,P_CONFIG_Blb,P_CONFIG_Blc,P_CONFIG_Bld,P_CONFIG_Ble,P_CONFIG_chamber,FL_CONFIG_dark,FL_CONFIG_flash_type,FL_CONFIG_flash_intensity,FL_CONFIG_modrate,FL_CONFIG_flr_limit,FL_CONFIG_flr_period,FL_CONFIG_P1_dur,FL_CONFIG_P2_dur,FL_CONFIG_P3_dur,FL_CONFIG_P1_Fmax,FL_CONFIG_P2_ramp,FL_CONFIG_P2_slp,FL_CONFIG_P3_Fmax,FL_CONFIG_P3_Pred,FL_CONFIG_P3_DeltaF,SENSOR_V_v_humA,SENSOR_V_v_humB,SENSOR_V_v_flowIn,SENSOR_V_v_flowOut,SENSOR_V_v_temp,SENSOR_V_v_irt,SENSOR_V_v_pres,SENSOR_V_v_par,SENSOR_V_v_F,SENSOR_V_i_LED,USERCAL_b_rhr,USERCAL_m_rhr,USERCAL_span_rhr,USERCAL_b_rhs,USERCAL_m_rhs,USERCAL_span_rhs,USERCAL_z_flowIn,USERCAL_z_flowOut,USERCAL_z_quantum,USERCAL_z_flr,META_flashId,META_lciSerNum,META_lcpSerNum,META_lcfSerNum,META_lcrhSerNum,META_version,META_configUpdatedAt,SourceFile,SourceDateFromFile,SourceRow,PlantID,CleanTimestamp,MeasurementDate
100,12:57:48,25-Jul-2026,Rain_out,Climate_model,,Pl7-R1-M2-H1-P08,,,0.019409,2.9165,0.019281,0.54029,3.7327,3.7184,6.328,2.5953,38.0793,38.2264,64.8045,0.44179,7.5,PSF-00578_20260725125748_41b,0,0,0,86.83884,288.085,0.69856,0.5,0.8,29.7085,1,55.62,55.41,38.15,37.07,37.07,97.65,156.1,154.5,1,106,3.922,-9,-35,258,,,,,,,,17:51:46,25-Jul-2026,39.2084,-96.5938,333.1,18,0.68,12:52:20,25-Jul-2026,-0.32,1,-0.002,0.003,-9999,0.085,0.341,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.4796,2.4654,1.6424,0.92857,0.16282,-0.01326,0.37911,0.19548,86.8388,0.000312,2.3977,-3e-05,1,2.3839,-2.4e-05,1,0.60171,0.60051,0.10664,0,PSF-00578_20260725125748_41b,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z,DATA_DUMP_1785116825020_clean_2026-07-25.csv,25-Jul-2026,35,Pl7-R1-M2-H1-P08,25-Jul-2026 12:57:48,25-Jul-2026
18,16:13:13,25-Jul-2026,Rain_out,Climate_model,,Pl7-R1-M2-H1-P08,,,0.023568,2.9169,0.023379,0.49691,3.3781,3.3649,5.3585,1.9804,34.4962,34.632,54.9347,0.44179,7.5,PSF-00578_20260725161313_32a,0,0,0,87.03982,219.7763,0.60396,0.5,0.8,188.5673,1,66.19,65.93,33.18,34.05,34.05,97.54,156.1,155.2,0.6,781,3.863,-25,18,6,,,,,,,,21:07:11,25-Jul-2026,39.2084,-96.5939,324,13,0.76,16:06:03,25-Jul-2026,-0.58,1,-0.004,-0.004,0.003,0.365,1.39,2.662,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.4939,2.48,1.6428,0.93032,0.1974,0.010691,0.18218,0.75885,87.0398,0.000299,2.3977,-3e-05,1,2.3839,-2.4e-05,1,0.60171,0.60051,0.10664,0,PSF-00578_20260725161313_32a,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z,DATA_DUMP_1785116825020_clean_2026-07-25.csv,25-Jul-2026,65,Pl7-R1-M2-H1-P08,25-Jul-2026 16:13:13,25-Jul-2026
19,16:13:26,25-Jul-2026,Rain_out,Climate_model,,Pl7-R1-M2-H1-P08,,,0.049134,2.9168,0.04832,1.0398,3.4993,3.4716,5.5016,2.0023,35.5883,35.872,56.3984,0.44179,7.5,PSF-00578_20260725161326_30b,0,0,0,94.70058,198.9655,0.52404,0.5,0.8,181.3193,1,68.08,67.55,33.31,34.53,34.53,97.55,156.1,155,0.7,865,3.869,-15,22,3,,,,,,,,21:07:23,25-Jul-2026,39.2084,-96.5939,323.8,13,0.76,16:06:03,25-Jul-2026,-0.58,1,0.004,0.004,0.014,-0.417,-0.805,-1.549,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.496,2.4823,1.6427,0.9298,0.19644,0.014918,0.18383,0.82943,94.7006,0.000308,2.3977,-3e-05,1,2.3839,-2.4e-05,1,0.60171,0.60051,0.10664,0,PSF-00578_20260725161326_30b,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z,DATA_DUMP_1785116825020_clean_2026-07-25.csv,25-Jul-2026,66,Pl7-R1-M2-H1-P08,25-Jul-2026 16:13:26,25-Jul-2026
20,16:13:43,25-Jul-2026,Rain_out,Climate_model,,Pl7-R1-M2-H1-P08,,,0.05503,2.9162,0.054011,1.1249,3.5065,3.4766,5.4449,1.9384,35.6411,35.9482,55.8201,0.44179,7.5,PSF-00578_20260725161343_3ef,0,0,0,87.83805,204.3024,0.57006,0.5,0.8,163.3577,1,67.63,67.05,33.46,34.34,34.34,97.54,156,154.7,0.8,716,3.863,-23,24,6,,,,,,,,21:07:41,25-Jul-2026,39.2084,-96.5939,324,13,0.76,16:06:03,25-Jul-2026,-0.58,1,-0.004,0.002,-0.026,-0.031,0.012,-0.153,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.4953,2.4817,1.642,0.92917,0.19524,0.010778,0.18591,0.70526,87.8381,0.000304,2.3977,-3e-05,1,2.3839,-2.4e-05,1,0.60171,0.60051,0.10664,0,PSF-00578_20260725161343_3ef,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z,DATA_DUMP_1785116825020_clean_2026-07-25.csv,25-Jul-2026,67,Pl7-R1-M2-H1-P08,25-Jul-2026 16:13:43,25-Jul-2026
21,16:13:55,25-Jul-2026,Rain_out,Climate_model,,Pl7-R1-M2-H1-P08,,,0.05477,2.9171,0.05376,1.1447,3.4942,3.4637,5.4757,1.9815,35.5084,35.8207,56.1347,0.44179,7.5,PSF-00578_20260725161355_2aa,0,0,0,87.56233,223.9215,0.60896,0.5,0.8,353.6608,1,66.98,66.39,33.57,34.44,34.44,97.55,156.1,155.1,0.6,1452,3.867,-7,-41,20,,,,,,,,21:07:53,25-Jul-2026,39.2084,-96.5939,323.7,13,0.76,16:06:03,25-Jul-2026,-0.58,1,0.002,0,-9999,0.472,1.264,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.4944,2.4809,1.643,0.93022,0.1944,0.010681,0.18742,1.3198,87.5623,0.000303,2.3977,-3e-05,1,2.3839,-2.4e-05,1,0.60171,0.60051,0.10664,0,PSF-00578_20260725161355_2aa,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z,DATA_DUMP_1785116825020_clean_2026-07-25.csv,25-Jul-2026,68,Pl7-R1-M2-H1-P08,25-Jul-2026 16:13:55,25-Jul-2026
22,16:14:08,25-Jul-2026,Rain_out,Climate_model,,Pl7-R1-M2-H1-P08,,,0.010376,2.9165,0.010339,0.20932,3.5384,3.5329,5.4225,1.884,36.2177,36.2748,55.5894,0.44179,7.5,PSF-00578_20260725161408_e85,0,0,0,85.92832,219.8668,0.60918,0.5,0.8,360.9495,1,67.38,67.27,33.69,34.26,34.26,97.54,156.1,155.2,0.6,1481,3.866,-8,-41,19,,,,,,,,21:08:06,25-Jul-2026,39.2084,-96.5939,323.4,13,0.76,16:06:03,25-Jul-2026,-0.58,1,-0.003,-0.002,-9999,0.529,1.338,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.4955,2.4814,1.6424,0.93037,0.19351,0.007139,0.18905,1.3444,85.9283,0.000304,2.3977,-3e-05,1,2.3839,-2.4e-05,1,0.60171,0.60051,0.10664,0,PSF-00578_20260725161408_e85,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z,DATA_DUMP_1785116825020_clean_2026-07-25.csv,25-Jul-2026,69,Pl7-R1-M2-H1-P08,25-Jul-2026 16:14:08,25-Jul-2026
23,16:14:21,25-Jul-2026,Rain_out,Climate_model,,Pl7-R1-M2-H1-P08,,,0.1214,2.9161,0.11655,2.2896,3.4476,3.3865,5.2781,1.8305,34.7168,35.3423,54.1079,0.44179,7.5,PSF-00578_20260725161421_474,0,0,0,83.907,210.743,0.60185,0.5,0.8,370.8658,1,65.26,64.11,33.8,33.78,33.78,97.55,156,155,0.6,1541,3.866,-9,-39,17,,,,,,,,21:08:18,25-Jul-2026,39.2084,-96.5939,323.2,13,0.76,16:06:03,25-Jul-2026,-0.58,1,-0.004,-0.001,0.019,0.553,1.347,3.145,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.4915,2.4787,1.642,0.92988,0.19272,3.9e-05,0.19052,1.3939,83.907,0.000314,2.3977,-3e-05,1,2.3839,-2.4e-05,1,0.60171,0.60051,0.10664,0,PSF-00578_20260725161421_474,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z,DATA_DUMP_1785116825020_clean_2026-07-25.csv,25-Jul-2026,70,Pl7-R1-M2-H1-P08,25-Jul-2026 16:14:21,25-Jul-2026
24,16:14:38,25-Jul-2026,Rain_out,Climate_model,,Pl7-R1-M2-H1-P08,,,0.10464,2.9163,0.10101,2.0959,3.4967,3.4409,5.4281,1.9314,35.2751,35.8473,55.6471,0.44179,7.5,PSF-00578_20260725161438_bf7,0,0,0,95.97516,236.0945,0.59349,0.5,0.8,167.7896,1,65.63,64.58,33.95,34.28,34.28,97.54,156,155.1,0.6,707,3.866,2,45,15,,,,,,,,21:08:36,25-Jul-2026,39.2084,-96.5939,323.6,13,0.76,16:06:03,25-Jul-2026,-0.58,1,-0.003,-0.003,-0.022,-0.325,1.208,4.449,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.492,2.4791,1.6422,0.93011,0.19156,0.004241,0.19268,0.69723,95.9752,0.000313,2.3977,-3e-05,1,2.3839,-2.4e-05,1,0.60171,0.60051,0.10664,0,PSF-00578_20260725161438_bf7,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z,DATA_DUMP_1785116825020_clean_2026-07-25.csv,25-Jul-2026,71,Pl7-R1-M2-H1-P08,25-Jul-2026 16:14:38,25-Jul-2026
25,16:14:52,25-Jul-2026,Rain_out,Climate_model,,Pl7-R1-M2-H1-P08,,,0.11562,2.9169,0.11121,2.4698,3.5409,3.4752,5.6057,2.0648,35.6264,36.3,57.4676,0.44179,7.5,PSF-00578_20260725161452_aea,0,0,0,92.67211,187.838,0.50664,0.5,0.8,194.7361,1,66.01,64.79,34.07,34.86,34.86,97.55,156.1,154.7,0.9,961,3.866,9,37,17,,,,,,,,21:08:50,25-Jul-2026,39.2084,-96.5939,323.9,14,0.72,16:06:03,25-Jul-2026,-0.58,1,0.01,0.002,0.016,-0.201,-0.301,0.445,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.4923,2.4796,1.6428,0.92922,0.19066,0.009814,0.19436,0.90957,92.6721,0.000314,2.3977,-3e-05,1,2.3839,-2.4e-05,1,0.60171,0.60051,0.10664,0,PSF-00578_20260725161452_aea,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z,DATA_DUMP_1785116825020_clean_2026-07-25.csv,25-Jul-2026,72,Pl7-R1-M2-H1-P08,25-Jul-2026 16:14:52,25-Jul-2026
26,16:15:03,25-Jul-2026,Rain_out,Climate_model,,Pl7-R1-M2-H1-P08,,,0.027289,2.9177,0.027036,0.64351,3.51,3.4929,5.7221,2.2121,35.8055,35.9809,58.6569,0.44179,7.5,PSF-00578_20260725161503_4a8,0,0,0,103.7925,217.0132,0.52172,0.5,0.8,179.1298,1,65.08,64.76,34.17,35.23,35.23,97.55,156.2,154.8,0.9,858,3.832,12,41,14,,,,,,,,21:09:01,25-Jul-2026,39.2084,-96.5939,323.5,14,0.72,16:06:03,25-Jul-2026,-0.58,1,0,0.001,-9999,-1.736,-2.548,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.4922,2.4784,1.6437,0.92931,0.18994,0.013161,0.19561,0.82387,103.7925,0.00031,2.3977,-3e-05,1,2.3839,-2.4e-05,1,0.60171,0.60051,0.10664,0,PSF-00578_20260725161503_4a8,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z,DATA_DUMP_1785116825020_clean_2026-07-25.csv,25-Jul-2026,73,Pl7-R1-M2-H1-P08,25-Jul-2026 16:15:03,25-Jul-2026
27,16:15:19,25-Jul-2026,Rain_out,Climate_model,,Pl7-R1-M2-H1-P08,,,0.10675,2.9166,0.10298,1.9799,3.5698,3.5172,5.3596,1.7897,36.0546,36.5945,54.9411,0.44179,7.5,PSF-00578_20260725161519_ad2,0,0,0,90.25633,234.4265,0.61499,0.5,0.8,372.9001,1,65.68,64.71,34.31,34.06,34.06,97.55,156.1,154.9,0.8,1516,3.864,3,-52,26,,,,,,,,21:09:17,25-Jul-2026,39.2084,-96.5939,323.5,13,0.73,16:06:03,25-Jul-2026,-0.58,1,0.003,0.002,-0.009,0.254,0.865,2.55,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.4922,2.4791,1.6425,0.92958,0.18892,-0.002813,0.19751,1.3733,90.2563,0.000303,2.3977,-3e-05,1,2.3839,-2.4e-05,1,0.60171,0.60051,0.10664,0,PSF-00578_20260725161519_ad2,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z,DATA_DUMP_1785116825020_clean_2026-07-25.csv,25-Jul-2026,74,Pl7-R1-M2-H1-P08,25-Jul-2026 16:15:19,25-Jul-2026
28,16:15:31,25-Jul-2026,Rain_out,Climate_model,,Pl7-R1-M2-H1-P08,,,0.084465,2.9161,0.082088,1.821,3.497,3.4485,5.5605,2.0635,35.352,35.8492,57.003,0.44179,7.5,PSF-00578_20260725161531_a98,0,0,0,90.46376,236.2919,0.61715,0.5,0.8,338.2198,1,64,63.11,34.4,34.72,34.72,97.55,156,154.8,0.8,1370,3.865,4,-60,29,,,,,,,,21:09:29,25-Jul-2026,39.2084,-96.5939,322.6,14,0.72,16:06:03,25-Jul-2026,-0.58,1,0,0.002,-9999,0.238,0.738,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.4901,2.477,1.642,0.92941,0.18822,0.004035,0.19883,1.2515,90.4638,0.000312,2.3977,-3e-05,1,2.3839,-2.4e-05,1,0.60171,0.60051,0.10664,0,PSF-00578_20260725161531_a98,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z,DATA_DUMP_1785116825020_clean_2026-07-25.csv,25-Jul-2026,75,Pl7-R1-M2-H1-P08,25-Jul-2026 16:15:31,25-Jul-2026
29,16:15:56,25-Jul-2026,Rain_out,Climate_model,,Pl7-R1-M2-H1-P08,,,0.022456,2.9159,0.022284,0.51505,3.4324,3.4187,5.5827,2.1503,35.0478,35.1885,57.2333,0.44179,7.5,PSF-00578_20260725161556_dd1,0,0,0,94.38479,236.8984,0.60158,0.5,0.8,174.2263,1,62.09,61.84,34.61,34.79,34.79,97.54,156,154.7,0.8,724,3.864,-8,-68,42,,,,,,,,21:09:54,25-Jul-2026,39.2084,-96.5939,322.5,14,0.72,16:06:03,25-Jul-2026,-0.58,1,-0.005,-0.003,-9999,2.146,2.048,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.4884,2.4745,1.6417,0.92924,0.18669,0.002365,0.20181,0.71163,94.3848,0.000311,2.3977,-3e-05,1,2.3839,-2.4e-05,1,0.60171,0.60051,0.10664,0,PSF-00578_20260725161556_dd1,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z,DATA_DUMP_1785116825020_clean_2026-07-25.csv,25-Jul-2026,76,Pl7-R1-M2-H1-P08,25-Jul-2026 16:15:56,25-Jul-2026
30,16:16:30,25-Jul-2026,Rain_out,Climate_model,,Pl7-R1-M2-H1-P08,,,0.096757,2.9164,0.09365,2.0811,3.6799,3.6246,5.7431,2.0632,37.1551,37.7221,58.8715,0.44179,7.5,PSF-00578_20260725161630_cc9,0,0,0,88.28008,219.9708,0.59867,0.5,0.8,161.6309,1,65.51,64.53,34.9,35.3,35.3,97.55,156,154.9,0.7,675,3.863,12,50,17,,,,,,,,21:10:28,25-Jul-2026,39.2084,-96.5939,322.3,14,0.72,16:16:20,25-Jul-2026,-0.47,1,0.005,0.002,0.013,-0.675,-0.452,2.464,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.4918,2.4787,1.6423,0.92968,0.18461,0.0051,0.20565,0.67062,88.2801,0.00031,2.3977,-3e-05,1,2.3839,-2.4e-05,1,0.60171,0.60051,0.10664,0,PSF-00578_20260725161630_cc9,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z,DATA_DUMP_1785116825020_clean_2026-07-25.csv,25-Jul-2026,77,Pl7-R1-M2-H1-P08,25-Jul-2026 16:16:30,25-Jul-2026
31,16:16:44,25-Jul-2026,Rain_out,Climate_model,,Pl7-R1-M2-H1-P08,,,0.082503,2.916,0.080233,1.7647,3.7287,3.6818,5.7696,2.0409,37.7462,38.2269,59.1503,0.44179,7.5,PSF-00578_20260725161644_7bb,0,0,0,85.51383,217.0733,0.60606,0.5,0.8,156.0794,1,65.9,65.08,35.03,35.38,35.38,97.54,156,154.8,0.7,644,3.831,30,44,11,,,,,,,,21:10:39,25-Jul-2026,39.2084,-96.5939,322.2,13,0.74,16:16:20,25-Jul-2026,-0.47,1,-0.005,-0.001,-9999,0.05,-0.876,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.4925,2.4791,1.6419,0.92948,0.18368,0.004537,0.20717,0.64461,85.5138,0.000309,2.3977,-3e-05,1,2.3839,-2.4e-05,1,0.60171,0.60051,0.10664,0,PSF-00578_20260725161644_7bb,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z,DATA_DUMP_1785116825020_clean_2026-07-25.csv,25-Jul-2026,78,Pl7-R1-M2-H1-P08,25-Jul-2026 16:16:44,25-Jul-2026
32,16:16:55,25-Jul-2026,Rain_out,Climate_model,,Pl7-R1-M2-H1-P08,,,0.10755,2.9174,0.10373,2.4805,3.6996,3.6338,5.9174,2.2177,37.2514,37.9265,60.6614,0.44179,7.5,PSF-00578_20260725161655_101,0,0,0,92.13066,221.181,0.58346,0.5,0.8,163.0795,1,65.04,63.88,35.13,35.84,35.84,97.55,156.2,155,0.8,699,3.862,32,41,8,,,,,,,,21:10:53,25-Jul-2026,39.2084,-96.5939,322.7,14,0.72,16:16:20,25-Jul-2026,-0.47,1,0.002,0,-9999,-0.879,-0.887,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.4909,2.478,1.6433,0.92977,0.18298,0.008962,0.20837,0.69051,92.1307,0.000311,2.3977,-3e-05,1,2.3839,-2.4e-05,1,0.60171,0.60051,0.10664,0,PSF-00578_20260725161655_101,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z,DATA_DUMP_1785116825020_clean_2026-07-25.csv,25-Jul-2026,79,Pl7-R1-M2-H1-P08,25-Jul-2026 16:16:55,25-Jul-2026
33,16:17:09,25-Jul-2026,Rain_out,Climate_model,,Pl7-R1-M2-H1-P08,,,0.13817,2.9163,0.13192,3.2238,3.5513,3.4655,5.8206,2.2693,35.5279,36.4074,59.6715,0.44179,7.5,PSF-00578_20260725161709_af7,0,0,0,87.86559,192.9399,0.5446,0.5,0.8,252.9509,1,62.06,60.56,35.24,35.54,35.54,97.54,156,154.7,0.8,1161,3.862,5,-71,34,,,,,,,,21:11:07,25-Jul-2026,39.2084,-96.5939,322.3,13,0.73,16:16:20,25-Jul-2026,-0.47,1,0.006,0.005,-9999,-0.331,-0.058,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.4867,2.4742,1.6422,0.92917,0.18222,0.003983,0.20983,1.0769,87.8656,0.000311,2.3977,-3e-05,1,2.3839,-2.4e-05,1,0.60171,0.60051,0.10664,0,PSF-00578_20260725161709_af7,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z,DATA_DUMP_1785116825020_clean_2026-07-25.csv,25-Jul-2026,80,Pl7-R1-M2-H1-P08,25-Jul-2026 16:17:09,25-Jul-2026
34,16:17:25,25-Jul-2026,Rain_out,Climate_model,,Pl7-R1-M2-H1-P08,,,0.049112,2.9174,0.048299,1.2414,3.636,3.603,6.019,2.383,36.9374,37.2754,61.7055,0.44179,7.5,PSF-00578_20260725161725_201,0,0,0,111.945,257.2478,0.56484,0.5,0.8,271.4011,1,63.08,62.51,35.37,36.15,36.15,97.54,156.2,154.6,1,1201,3.862,5,-69,31,,,,,,,,21:11:23,25-Jul-2026,39.2084,-96.5939,321.9,14,0.72,16:16:20,25-Jul-2026,-0.47,1,0,-0.002,-0.014,-1.107,-1.432,-4.232,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.4891,2.4755,1.6433,0.92891,0.18129,0.009868,0.21163,1.1104,111.945,0.000315,2.3977,-3e-05,1,2.3839,-2.4e-05,1,0.60171,0.60051,0.10664,0,PSF-00578_20260725161725_201,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z,DATA_DUMP_1785116825020_clean_2026-07-25.csv,25-Jul-2026,81,Pl7-R1-M2-H1-P08,25-Jul-2026 16:17:25,25-Jul-2026
35,16:17:38,25-Jul-2026,Rain_out,Climate_model,,Pl7-R1-M2-H1-P08,,,0.07612,2.9159,0.074183,1.9494,3.6245,3.5726,6.0607,2.4362,36.6232,37.1548,62.1289,0.44179,7.5,PSF-00578_20260725161738_d47,0,0,0,115.9619,255.6392,0.54638,0.5,0.8,239.3736,1,62.55,61.65,35.46,36.28,36.28,97.55,156,154.6,0.9,1095,3.861,2,-72,34,,,,,,,,21:11:36,25-Jul-2026,39.2084,-96.5939,321.7,14,0.72,16:16:20,25-Jul-2026,-0.47,1,0.005,-0.002,-9999,2.268,12.001,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.488,2.4748,1.6418,0.92899,0.18061,0.010241,0.21305,1.0218,115.9619,0.000308,2.3977,-3e-05,1,2.3839,-2.4e-05,1,0.60171,0.60051,0.10664,0,PSF-00578_20260725161738_d47,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z,DATA_DUMP_1785116825020_clean_2026-07-25.csv,25-Jul-2026,82,Pl7-R1-M2-H1-P08,25-Jul-2026 16:17:38,25-Jul-2026
36,16:17:56,25-Jul-2026,Rain_out,Climate_model,,Pl7-R1-M2-H1-P08,,,0.008074,2.9169,0.008052,0.21343,3.5021,3.4964,5.9625,2.4604,35.8393,35.8976,61.1177,0.44179,7.5,PSF-00578_20260725161756_268,0,0,0,100.6222,322.6547,0.68814,0.5,0.8,8.738,1,60.04,59.94,35.58,35.98,35.98,97.56,156.1,154.6,1,32,3.861,-18,-51,19,,,,,,,,21:11:53,25-Jul-2026,39.2084,-96.5939,321.5,14,0.72,16:16:20,25-Jul-2026,-0.47,1,0.001,-0.001,-9999,0.323,0.975,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.4858,2.4716,1.6428,0.92896,0.17977,0.0051,0.21485,0.13317,100.6222,0.00031,2.3977,-3e-05,1,2.3839,-2.4e-05,1,0.60171,0.60051,0.10664,0,PSF-00578_20260725161756_268,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z,DATA_DUMP_1785116825020_clean_2026-07-25.csv,25-Jul-2026,83,Pl7-R1-M2-H1-P08,25-Jul-2026 16:17:56,25-Jul-2026
